user,block_number,log_index,our_hf,onchain_hf,onchain_confirms_mismatch,used_eth_numeraire,our_collateral_eth,our_debt_eth,onchain_collateral_eth,onchain_debt_eth,onchain_liquidation_threshold
0x0b0efad4ae088a88ffdc50bce5fb63c6936b9220,12708358,268,1.0000035084789474,1.0021527496564617,True,True,8.612878092695103,7.105598832097968,8.612877986065401,7.089501129584153,0.8249
0x012e168acb9fdc90a4ed9fd6ca2834d9bf5b579e,20237866,125,1.007688366635277,1.0108077071537835,True,True,136.89964917447597,116.8354247068046,136.89964895823678,116.4613282091625,0.8599
0x1800261cabaf70111e80a01d3b01544587c78c8b,20456607,197,1.0002686006373083,0.9936904549048334,False,True,0.8800672559283226,0.74175916076619,0.8779226553485746,0.7450531215240034,0.8433
0xdb8200bfd9c8fda2bbbdd01fd69d7e326aa9ae35,22211778,109,1.0929344135027081,0.9912900191029125,False,True,0.99955039551044,0.8527968384034574,1.0195395805596672,0.853653154533247,0.83
0x64de6b2b681c6858f07008045bcac287dcd9b6f0,23198044,200,1.0051235067322783,0.9997279601823102,False,True,0.1304764543303471,0.10868025041449092,0.12979415159051924,0.10868024965172539,0.8371
0x82411c684fed24666372e6381ea17777feccda08,11828821,24,1.0220856067615391,0.9906589211031901,False,True,152.21529734927515,122.84171289148259,152.2148283155826,126.73059084239063,0.8248
0xd18cecacf3174f186056d4dbd31062f02841c1a1,22228033,292,1.0435798258722653,0.995449961579407,False,True,4.468462602128591,3.836654935670174,4.468462600844595,3.8604430007000463,0.86
0x98d7eb8e32a60fb578a02fa2e07e7200bf9cf24b,19769938,108,1.0337225162122492,0.9996756828892122,False,True,0.2953171380700806,0.2560655117577193,0.3092527654283036,0.2567630679618504,0.83
0x22d5fd0c56a6b3de938df5389d5143d8064d088b,24394923,28,1.079005627879778,0.9467888749928376,False,True,0.02900545307672589,0.019623605474251602,0.029005453076725782,0.02236399402788716,0.73
0xa1f72409adf7f38e61f0c23e85f76a5325dbdda1,22216843,427,1.0035654911671954,0.998886288719455,False,True,0.08886458263074087,0.07615202170169567,0.0888645826053241,0.07650874969817797,0.86
0xa8094c7097451c72371224cfd21528ac5ce6d46a,21970304,421,1.0044916765434098,0.9877582659141324,False,True,7.516256320321732,6.435076154856864,7.516256318439545,6.544091461361594,0.86
0xcfceb153f372a25434299e5e9fcb2f6317c7d332,20239330,108,1.0001178273006224,0.994671601068808,False,True,1.1014376481817922,0.9471247802801284,1.1014376463414381,0.9523106669938093,0.86
0x8d4bf143f5a5a7bcd3a7993f31990a913847e943,22018387,606,1.0505818005653074,1.0079602354917352,True,True,7.501778888736794,6.306861882340653,7.711928501250571,6.350350371624812,0.83
0xc05db9407b4c7fe50a658202c6e4eef1e287423c,22934950,386,1.0829942853425174,0.9762264757396804,False,True,0.115626396208931,0.09341978813010701,0.11659338085876957,0.10450362778178506,0.875
